show_id,name,url,type,language,genres,status,runtime,averageRuntime,premiered,officialSite,schedule_time,schedule_days,weight,webchannnel_id,externals,image,summary
55403,Парадка,https://www.tvmaze.com/shows/55403/paradka,Scripted,Russian,[],Running,,7.0,2020-12-25,https://www.youtube.com/playlist?list=PL3uE7T4L--DgCpOeqX3CeRfupboHfmqg-,,[],8,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/318/796308.jpg,
59579,Filly Funtasia,https://www.tvmaze.com/shows/59579/filly-funtasia,Animation,English,[],Running,,,2019-03-11,,,[],7,67,"{'tvrage': None, 'thetvdb': 360513, 'imdb': 'tt5096624'}",https://static.tvmaze.com/uploads/images/original_untouched/385/962619.jpg,
60949,A Toy Store Near You,https://www.tvmaze.com/shows/60949/a-toy-store-near-you,Documentary,English,[],To Be Determined,,20.0,2020-05-29,https://www.amazon.com/gp/video/detail/B0891S22PR/,,[],28,3,"{'tvrage': None, 'thetvdb': 384792, 'imdb': 'tt12268838'}",https://static.tvmaze.com/uploads/images/original_untouched/399/998235.jpg,"Throughout the world, there are hundreds of independently-owned toy stores, each one as unique and endearing as the people that own them. For the loyal customers that flock to them, they're more than simply an outlet to obtain new treasures; they're a community."
61909,Mighty Little Bheem: Kite Festival,https://www.tvmaze.com/shows/61909/mighty-little-bheem-kite-festival,Animation,,"['Comedy', 'Children']",To Be Determined,,7.0,2020-12-25,https://www.netflix.com/title/81273728,,[],0,1,"{'tvrage': None, 'thetvdb': 395714, 'imdb': 'tt13711094'}",https://static.tvmaze.com/uploads/images/original_untouched/407/1019169.jpg,"With winter behind them, Bheem and his townspeople usher in a sunny new season in all their favorite ways during the Makar Sankranti festival."
14055,Letterkenny,https://www.tvmaze.com/shows/14055/letterkenny,Scripted,English,['Comedy'],Running,,24.0,2016-02-07,https://www.crave.ca/tv-shows/letterkenny,,[],94,109,"{'tvrage': None, 'thetvdb': 302938, 'imdb': 'tt4647692'}",https://static.tvmaze.com/uploads/images/original_untouched/290/726561.jpg,"Wayne is a good-ol' country boy in Letterkenny, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked."
46689,Последний министр,https://www.tvmaze.com/shows/46689/poslednij-ministr,Scripted,Russian,['Comedy'],Running,25.0,25.0,2020-03-26,https://hd.kinopoisk.ru/film/4cdfa8166bdf70b29ee3d4e1379e7a7c,,"['Tuesday', 'Saturday']",34,381,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/245/614390.jpg,
39627,Go! Go! Cory Carson,https://www.tvmaze.com/shows/39627/go-go-cory-carson,Animation,English,"['Adventure', 'Children']",To Be Determined,8.0,8.0,2020-01-04,https://www.netflix.com/title/80237347,,[],16,1,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/244/610570.jpg,"Based on the hit toy line Go! Go! Smart Wheels from VTech Electronics, Go! Go! Cory Carson follows the adventures of kid car Cory Carson as he navigates the winding roads of childhood in Bumperton Hills."
42592,Fast & Furious: Spy Racers,https://www.tvmaze.com/shows/42592/fast-furious-spy-racers,Animation,English,"['Action', 'Children', 'Family']",Ended,,24.0,2019-12-26,https://www.netflix.com/title/80225085,,[],88,1,"{'tvrage': None, 'thetvdb': 372498, 'imdb': 'tt8322592'}",https://static.tvmaze.com/uploads/images/original_untouched/377/944128.jpg,The series expands the high-octane action of the films as teenager Tony Toretto follows in the footsteps of his cousin Dom when he and his friends are recruited by a government agency to infiltrate an elite racing league serving as a front for a nefarious crime organization bent on world domination.
51473,Pearl Next Door,https://www.tvmaze.com/shows/51473/pearl-next-door,Scripted,Tagalog,"['Comedy', 'Romance']",Ended,,27.0,2020-10-23,https://www.youtube.com/playlist?list=PLEr9FH7oPOQ5-G5qcbW-vTFYZgURm_vma,,['Saturday'],30,21,"{'tvrage': None, 'thetvdb': 390748, 'imdb': 'tt13369892'}",https://static.tvmaze.com/uploads/images/original_untouched/279/698926.jpg,"A GL spin-off from the series ""Gameboys"" about Pearl's love story during quarantine on the Philippines."
52685,The Controllers,https://www.tvmaze.com/shows/52685/the-controllers,Scripted,Chinese,"['Drama', 'Crime', 'Thriller']",Ended,45.0,45.0,2020-12-26,,20:00,"['Monday', 'Saturday', 'Sunday']",20,226,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt12199200'}",https://static.tvmaze.com/uploads/images/original_untouched/291/727817.jpg,"Ke Ying is a talented economics lecturer who is forced to help psychopath Feng Xiao Sheng gain real power within his corporation. The street smart Xiao Wu is a police informant, and when he discovers Fu's company is laundering money with foreign bank accounts, he uses his position as Feng Xiao Sheng's right-hand man to collect evidence. He befriends Ke Ying, and the two work together to destroy the criminal organization."
59655,Tales from the SMP,https://www.tvmaze.com/shows/59655/tales-from-the-smp,Scripted,English,"['Adventure', 'Fantasy']",To Be Determined,60.0,,2020-12-26,,,[],17,304,"{'tvrage': None, 'thetvdb': 396298, 'imdb': None}",[],"Tales from the SMP is a side-series comprised of ""one-shot"" style episodes involving different members of the Dream SMP. Each episode is considered canonical to the lore of the SMP and explores past, present, and future stories from the SMP through the eyes of time-traveling protagonist Karl Jacobs. "
51434,The Masked Singer: Unmasked,https://www.tvmaze.com/shows/51434/the-masked-singer-unmasked,Variety,English,[],Ended,30.0,30.0,2020-12-26,https://www.itv.com/hub/the-masked-singer-unmasked/10a0956,,['Saturday'],35,54,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/291/728628.jpg,"ITV is launching The Masked Singer: Unmasked, which will be hosted by Capital Xtra presenter Will Njobvu and air exclusively on ITV Hub.The show will include exclusive first interview with each evening's unmasked celebrity, backstage gossip with panelists Jonathan Ross, Davina McCall, Rita Ora and Mo Gilligan, as well as other behind-the-scenes bits."
19628,ТОП-10 по версии Seasonvar.ru,https://www.tvmaze.com/shows/19628/top-10-po-versii-seasonvarru,Talk Show,Russian,[],Running,9.0,9.0,2015-11-27,http://seasonvar.ru/serial-12772-TOP-10_po_versii_Seasonvarru-1-season.html,,[],62,56,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/69/173595.jpg,
53094,Youtuber Class,https://www.tvmaze.com/shows/53094/youtuber-class,Scripted,Korean,"['Drama', 'Romance']",Ended,11.0,13.0,2020-12-27,https://m.tv.naver.com/whynottv/home,18:00,['Sunday'],25,30,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/294/735000.jpg,
52545,Física o química: El reencuentro,https://www.tvmaze.com/shows/52545/fisica-o-quimica-el-reencuentro,Scripted,Spanish,['Drama'],Ended,,66.0,2020-12-27,https://www.atresplayer.com/series/fisica-o-quimica-el-reencuentro/,,['Sunday'],30,377,"{'tvrage': None, 'thetvdb': 386083, 'imdb': 'tt12795100'}",https://static.tvmaze.com/uploads/images/original_untouched/289/724571.jpg,The old classmates of the Zurbaran school reunite in the wake of a secret that they all kept and has greatly affected their lives.
52653,Outlier,https://www.tvmaze.com/shows/52653/outlier,Scripted,Norwegian,"['Drama', 'Crime', 'Thriller']",Ended,,43.0,2020-12-27,https://hbonordic.com/series/outlier/b6fcd668-52c9-4200-a80f-e1fb829ebe7d,,[],81,330,"{'tvrage': None, 'thetvdb': 393630, 'imdb': 'tt13470388'}",https://static.tvmaze.com/uploads/images/original_untouched/290/727350.jpg,"In the middle of the night, far north in Norway at Finnmarksvidda, the Sami teenager Elle Jannok is on her way home from a party, when she finds a cell phone ringing. The phone belongs to a missing girl, Sofie. A couple of days later, the local police discover Sofie's body in a caravan three hours south of Finnmark.Maja Angell, who is studying at the University of London, is defending her highly debated doctoral thesis on criminology &amp; profiling as she hears about the murder case in her old home town in Northern Norway. She defies all warnings and leaves the University to travel North. She has a message for the local police: the man charged with the murder, is not the killer. But no one's willing to listen to her theories. Not until Maja dares to delve into her own most dangerous, repressed memories of childhood will she be able to stop him and soon she realize that the killer is closer than she ever imagined."
53669,Lu'lu',https://www.tvmaze.com/shows/53669/lulu,Scripted,Arabic,['Drama'],Running,40.0,40.0,2020-12-27,https://shahid.mbc.net/en/series/Lu'lu'/series-825696,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Sunday']",8,379,"{'tvrage': None, 'thetvdb': 393844, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/297/743345.jpg,"An orphan girl named Lu'lu' grows up to be an acclaimed singer. Despite her success, she remains torn between her ambition and a yearning for a simpler past."
58645,The Motive,https://www.tvmaze.com/shows/58645/the-motive,Documentary,Hebrew,"['Crime', 'Mystery']",Ended,,36.0,2020-12-27,https://www.netflix.com/title/81449754,,[],18,1,"{'tvrage': None, 'thetvdb': 395145, 'imdb': 'tt15529566'}",https://static.tvmaze.com/uploads/images/original_untouched/370/926754.jpg,"35 years after a 14-year-old, gifted boy, shot his father, his mother, and his two sisters point-blank, directors Tali Shemesh and Asaf Sudri set out to understand what happened."
52712,A Love So Beautiful,https://www.tvmaze.com/shows/52712/a-love-so-beautiful,Scripted,Korean,"['Drama', 'Comedy', 'Romance']",Ended,,22.0,2020-12-28,https://tv.kakao.com/channel/3716525/playlist,17:00,"['Monday', 'Thursday', 'Saturday']",39,294,"{'tvrage': None, 'thetvdb': 393513, 'imdb': 'tt13642264'}",https://static.tvmaze.com/uploads/images/original_untouched/291/728297.jpg,"Cha Hun is a student at Chun Ji High School who has both good looks and brains. He appears to be a cold character, but he is actually someone with a warm heart who is awkward at expressing himself well. Shin Sol Yi is a bright and bubbly 17-year-old who has a crush on Cha Hun. She openly confesses her love to Cha Hun continuously, and she is a clumsy but lovable character. Woo Dae Sung is a talented swimmer who transfers to Chun Ji High School and falls for Shin Sol Yi. He does not express his feelings for her and quietly stays by her side."
52564,NikkieTutorials: Layers of Me,https://www.tvmaze.com/shows/52564/nikkietutorials-layers-of-me,Documentary,English,[],Ended,,18.0,2020-12-28,https://youtube.com/playlist?list=PLRpysEUKISbLtgIeg_-N1px7xJWsTACof,,['Monday'],3,43,"{'tvrage': None, 'thetvdb': 394103, 'imdb': 'tt13698382'}",[],"NikkieTutorials: Layers of Me giving fans a peek behind the curtain of Dutch born beauty mogul Nikkie de Jager's private life. The series was filmed over the last 2.5 years, following Nikkie through the biggest moments of her off-camera career and opening up about the challenges of navigating fame. From talking about the cruel bullying she endured as a child, to experiencing the painful loss of her brother to cancer and learning how to acknowledge her emotions, in this exclusive, intimate series Nikkie shares a behind-the-scenes look at her life with her ever growing audience, culminating with the artist's very public coming out as a transwoman and the events that followed. Beyond the trials and tribulations, the series gives a peek into Nikkie's love life with fiancé, Dylan, along with pivotal moments in her career, such as becoming appointed as Global Artistry Adviser for Marc Jacobs Beauty and collaborating with well-known celebrities."
52936,My Best Friend's Story,https://www.tvmaze.com/shows/52936/my-best-friends-story,Scripted,Chinese,"['Drama', 'Romance']",Ended,45.0,45.0,2020-12-28,,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",20,67,"{'tvrage': None, 'thetvdb': 394071, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/292/731984.jpg,"Set in the 20th century Shanghai, it revolves around two women with different backgrounds and personalities who forge a deep friendship as they support each other through hard times in life. Zhu Suo Suo is born into poverty and is taken in by Jiang Nan Sun's family. From then on, the two women became close friends. After they stepped out into society, Zhu Suo Suo quickly made a name for herself in the workforce with her talents and exemplary performance. Jiang Nan Sun continues to pursue academics, earning a reputation as an intellect. However, the Jiang family later met with trouble and fell into despair. Zhu Suo Suo helps Jiang Nan Sun settle into the workforce, by assisting her with living accommodations and work opportunities. With her hard work and knowledge, Jiang Nan Sun gradually transforms into an outstanding white-collar lady."
49784,The Real Housewives of Jersey,https://www.tvmaze.com/shows/49784/the-real-housewives-of-jersey,Reality,English,[],Running,60.0,60.0,2020-12-28,https://www.itv.com/hub/the-real-housewives-of-jersey/,21:00,['Monday'],43,[],"{'tvrage': None, 'thetvdb': 392932, 'imdb': 'tt12926306'}",https://static.tvmaze.com/uploads/images/original_untouched/375/939806.jpg,"The Real Housewives of Jersey will see some of the island's most fabulous Housewives embrace all the island has to offer – from tranquil beaches, to the most glamourous parties. The series will give viewers a unique insight into the lifestyles of Jersey's biggest characters and promises to bring fun, laughter and, of course, plenty of glitz. Filming started this month. "
34301,Dr. Pimple Popper,https://www.tvmaze.com/shows/34301/dr-pimple-popper,Reality,English,['Medical'],Running,60.0,60.0,2018-07-11,https://go.tlc.com/show/dr-pimple-popper-tlc,21:00,['Wednesday'],95,436,"{'tvrage': None, 'thetvdb': 340489, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/396/991129.jpg,Dr. Sandra Lee is a renowned dermatological surgeon who is tasked with removing life-altering growths from her patients' skin so they can try to reclaim their lives.
